,text,is_depressed
399,Eu desisto.,True
400,"Para aquilo que mais desejamos, à sempre um preço à ser pago no final.

-Piratas Do Caribe-",True
401,Já não cabe mais tristeza em mim.,True
402,"Todos vêem meu sorriso, mais só eu sei das minhas dores.",True
403,Os monstros gritam na minha mente.,True
404,"Não queira me conhecer de verdade, vc não vai gostar do que eu sou.",True
405,Minha vida está em ruínas.,True
406,"Só queria ser feliz, acordar com um propósito, sqber oq fazer da vida, mais todo dia eu acordo e penso ""oq eu estou fazendo aqui ?""",True
407,"Toda vez eu penso ""pare de sofrer por quem não merece"" mais eu não consigo, pq eu me importo, importo até de mais e acabo me fodendo.",True
408,"Na boa, a vida não é boa.",True
409,"Sou bom só quando precisam de mim, quando não precisam nem sou lembrado e sabe, isso dói.",True
410,"Preciso que vc se importe, como eu me importo com vc.",True
411,Vou desistir da vida e abraçar a morte.,True
412,"Minha vida é uma prisão sem grade, e eu peguei prisão perpétua.",True
413,Nossa tragédia é não saber o que fazer com a nossa vida.,True
414,"Me sinto vazio, nada tem sentido, nem faz sentido.",True
415,"Posso até desabafar, mas nunca conto o motivo real da minha tristeza.",True
416,"-Oq vc faz ?
-Eu me fodo na vida.",True
417,"É foda quando vc mostra que se importa, e a pessoa não faz o mesmo, isso machuca.",True
418,"Tudo que vc vê, pode estar vendo pela última vez.",True
419,"Pessoas são como as nuvens, choram quando estão sobrecarregadas.",True
420,"Quando falar comigo, olhe dentro dos meus olhos... as respostas que não saírem da minha boca, sairão deles...",True
421,"As vezes meu silêncio, nada mais é, que uma vontade enorme de gritar !",True
422,A última coisa que preciso é de gente pra me julgar,True
423,A inutilidade me cai bem.,True
424,"Aquele sentimento de abandono, aquela tristeza no coração, aquela vontade de chorar, mais cadê as lágrimas?",True
425,Aquele vazio no peito.,True
426,"Não existe final feliz, apenas final.",True
427,"Minha vida é um eterno filme de terror, e eu sempre morro nele",True
428,"Meu sorriso não mostra quem realmente sou, na verdade sou pura tristeza.",True
429,"Esqueça as músicas românticas aqui tem só sofrimento, contente-se com isso.",True
430,"Eu tento fazer a coisa certa, e mesmo assim faço a coisa errada.",True
431,Só me fodo na vida.,True
432,"Todo mundo vai te amar quando o coveiro disser: ""Cinco minutos para fechar o caixão.""",True
433,Não faço falta pra ninguém.,True
434,Quanta tristeza uma pessoa pode guardar no coração ?,True
435,Se importe comigo como eu me importo com vc.,True
436,As vezes eu me sinto tão vazio e tão cheio ao mesmo tempo.,True
437,"Tento não me importar, mais eu nunca consigo.",True
438,"Mano, essa tristeza vai acabar me matando.",True
439,Os monstros na minha cabeça falam mais alto.,True
440,que saudade de quando a gente se falava sem interrupções.,True
441,Todo dia é a mesma merda.,True
442,"Ai a pessoa diz que vai mudar, mais nunca muda.",True
443,"Não consigo mais chorar, mesmo estando muito triste.",True
444,"Tudo que você vê, pode estar vendo pela última vez.",True
445,"Pessoas são como nuvens, choram quando estão sobrecarregadas.",True
446,"É triste saber que falta alguma coisa e saber que não dá pra comprar, substituir, esquecer, implorar.",True
447,"Quando eu estiver triste e sozinho, é de você que vou lembrar.",True
448,"Onde está agora? Quando estava sozinho e triste eu estive do seu lado, minha vez chegou... e continuo sozinho e triste.",True
449,"A vida é tão confusa, que eu nem sei se vivo um dia a mais ou um dia a menos.",True
450,"Um sorriso no rosto, pra esconder a tristeza no coração.",True
451,Aquele momento que vc está tentando entender pq a pessoa está brigando com vc.,True
452,"Não me corto mais, pq já não cabe mais cortes.",True
453,Sem sono e sem vontade de viver.,True
454,Não sou obrigado a nada.,True
455,"Eu te amo, mais quero que vc vá tomar no cu.",True
456,A culpa é do meu signo. Kkkkkkk,True
457,"Sofro pq mereço, só sei magoar as pessoais que eu amo.",True
458,"Eu não sei controlar oq digo, quando dou por mim já disse e já magoei.",True
459,"Na boa, não tem nada na boa.",True
460,"Ai tu discuti com a pessoa mais importante da sua vida e fica se sentindo um lixo, sensação horrível.",True
461,"-Tá sentindo esse cheiro ? 
-Não, cheiro de que ?
-Cheiro de bad no ar!",True
462,"As pessoas não pensam no que falam, e acabam te magoando por bobagem.",True
463,"Tem dia que a gente cansa, cai, desiste.",True
464,"Eu guardo tudo aqui dentro de mim, guardo até oq eu não queria guardar.",True
465,"Uma máquina de tortura chamada, minha mente.",True
466,"Vou ouvir Calls Me Home da Shannon LaBrie, pra foder com o resto",True
467,"Eu fui ignorado pela pessoa mais importante na minha vida, queria morrer.",True
468,"Preciso de alguém pra conversar, alguém que não julgue os meus atos, alguém que entenda oq eu estou sentindo, estou destruído.",True
469,Eu não tô bem.,True
470,"Um ""me desculpa"" não vai mudar oq vc fez.",True
471,"Eu te amo, mais nesse momento queria esfregar sua cara no asfalto, pra vc deixar de ser trouxa.",True
472,"Me sinto vazio, e parece que nada vai me preencher.",True
473,Ai a pessoa cospe nos seus sentimentos.,True
474,Vc está feliz e em uma fração de segundos tudo isso acaba.,True
475,E essa dor que não passa aqui no meu peito.,True
476,Parece que está faltando um pedaço dentro de mim.,True
477,É agonizante a minha tristeza.,True
478,Minha vida acabou.,True
479,"Os melhores conselhos, vem das pessoas mais tristes.",True
480,"A vida não é uma brincadeira de pega pega, pra eu ficar correndo atrás de vc.",True
481,A cada vacilo que dão comigo percebo que sou melhor sozinho.,True
482,Vc não explica sua tristezas para mim e acha que tem o direito de saber das minhas ?,True
483,"Aquele aperto no coração, aquela vontade de chorar, um grito entalado na garganta, um pedido de socorro que ninguém escuta.",True
484,"Ai as pessoas te esquecem, depois vem dizer que vc esqueceu eles.",True
485,Ninguém liga.,True
486,"-Quer conversar ? Falar oq vc sente, falar das suas tristezas ?
 
-Se eu falar das minhas tristezas, vc chora.",True
487,As vezes bate uma tristeza e oq é pior nem sei pq estou triste.,True
488,"Eu devia sorrir mais, abraçar meus pais, viajar o mundo e socializar, nunca reclamar, só agradecer.",True
489,Uma alma morta e um corpo vivo.,True
490,Quantos passos eu darei para encontrar a felicidade.,True
491,Não me julgue se não sabe meus motivos.,True
492,Esperava esse frio do clima e não de vc.,True
493,Só queria saber qual é o sentido da vida.,True
494,No petshop da vida eu sou aquele cachorrinho que todos acham fofo mais ninguém leva pra casa.,True
495,Quanta tristeza uma pessoa guarda no coração.,True
496,Circulo pelas ruas à um passo de chorar.,True
497,"Quando penso que está tudo bem, sempre vem algo e ferra com tudo de novo.",True
498,Não to bem.,True
499,"Minha vida começou a melhorar, e isso me causa muito medo.",True
500,"Batendo aquela bad básica, só pra variar",True
501,Na biblioteca da vida eu sou aquele livro que todos julgam pela capa.,True
502,Sorriu o dia todo... a noite desabou.,True
503,Expressamos pensamentos para nos defender do vazio interno.,True
504,"Na vida tudo passa, menos a minha raiva.",True
505,Vai tomar no cu tbm,True
506,Lamentável a minha vida.,True
507,"Na boa, a vida é uma bosta.",True
508,"As vezes a tristeza parece um tsunami, quando vc menos espera ela chega te destruindo.",True
509,"As vezes fico feliz, mais é por poucos segundos.",True
510,"Eu sorrio por fora e choro por dentro, é assim que levo a vida, sempre camuflando minhas tristezas.",True
511,"Todo mundo tem seu momento de tristeza, eu acho que vivo nesse momento todos os dias.",True
512,Nem todo mundo que pergunta se você está bem se importa com a resposta.,True
513,"Quando a tristeza bate, vc tem que se entregar.",True
514,"Mds em meio a tanta tristeza, alguém me faz sorrir.",True
515,É muita vida numa porcaria só.,True
516,"Sou uma espécie de bagunça, que se arrumar desarruma.",True
517,Eu só quero ser lembrado.,True
518,"É dificil esconder a tristeza, mais eu sempre consigo.",True
519,"Talvez seja assim, eu sempre vou falar sozinho, chorar sozinho, sofrer sozinho, ficar sozinho, ser sozinho...",True
520,Essa tristeza vai acabar me matando.,True
521,"Porra, pq vc some assim ",True
522,To preocupado.,True
523,Sabe quem vai sentir a minha falta se eu sumir ? N-I-N-G-U-É-M.,True
524,"Eu sou um pouco de solidão, um pouco de negligência
Uma plenitude de reclamações. ",True
525,"Tristeza é bonita, solidão é trágica.",True
526,"Mamãe, oh!
Eu não quero morrer
Às vezes eu desejo nunca ter nascido 

-Bohemian Rhapsody-",True
527,"Felicidade? Oq é isso, é de comer ?",True
528,I'm sorry :'(,True
529,"Minha tristeza é uma areia movediça, tento sair e me afundo mais.",True
530,"Estou perdido em mim, preciso de alguém pra me achar.",True
531,Minha tristeza escorre pelos olhos.,True
532,"Ai bate uma tristeza, uma vontade de chorar, mais vou segurar as lágrimas.",True
533,"Não precisa me julgar, eu já sou um condenado.",True
534,Vc só precisa entender que quero a mesma atenção que te dou.,True
535,"Ai bate uma vontade de chorar, mais vc não deixa as lágrimas cairem, pq quer parecer forte, mais na verdade vc não é forte coisa nenhuma.",True
536,"Acho que nunca estou bem de verdade, minto todos os dias para mim mesmo.",True
537,"A vida segue, não do jeito que vc gostaria, maia segue.",True
538,Que vc se foda no quinto dos infernos :) de pessoas falsas minha vida está cheia.,True
539,Só queria que vc me entendesse.,True
540,"Ninguém percebe minha tristeza, pq quanto mais estou triste mais eu sorrio.",True
541,"Sorriso no rosto, tristeza no coração, é assim que sobrevivo nessa vida.",True
542,Pra mim as dores dos outros dói mais que as minhas.,True
543,"Não quero me matar, só quero matar essa dor que me consome.",True
544,"Será que Deus guarda algo bom pra mim no futuro, mesmo sendo difícil de acreditar?",True
545,"A vida não faz nenhum sentido, mais vc continua vivendo.",True
546,"Minhas cicatrizes não estão no meus pulsos, estão no meu coração.",True
547,"Morrer é fácil, difícil mesmo é viver essa vida cheia de decepções",True
548,Caraca que tristeza.,True
549,"Não estou morto, mais queria estar.",True
550,Espero muito das pessoas e acabo me decepcionando.,True
551,Cadê aquela pessoa que prometeu ficar do meu lado ?,True
552,Tá tudo uma grande pilha de merda.,True
553,Só queria ter um pouco de valor para as pessoas.,True
554,"Quanto mais a gente se importa, menos as pessoas dão valor.",True
555,"Que tristeza agonizante, que vazio no peito.",True
556,"Suicidas querem matar a dor, não a vida.",True
557,"A tristeza me dá a mão, e eu deixo ela me levar. Não que ela seja a minha melhor companhia, mas sim, porque ela tem algo pra me ensinar.",True
558,"A tristeza não mata, mas machuca e maltrata.",True
559,"Chego a chorar, manso de tristeza. Depois levanto e de novo recomeço.",True
560,Quem eu sou? Eu sou o triste viajante que se encantou com o seu olhar distante.,True
561,"As pessoas te machucam, como se vc não tivesse sentimentos.",True
562,"-Oq vc tá fazendo ?

-To juntando os meu pedaços",True
563,Todos temos um caos dentro de nós.,True
564,Minha mente é o mundo onde os piores monstros se habitam.,True
565,"As vezes vc não pode fazer nada, só se entregar para a tristeza.",True
566,Gente essa vida é muito filha da puta.,True
567,"Preciso de um cigarro, uma cerveja, se não eu vou pirar.",True
568,"Alter Bridge melhor banda, escreve músicas tão depressivas que me sinto bem ouvindo elas.",True
569,"O vazio não é só interno, a minha vida é toda vazia.",True
570,Pessoas vazias.,True
571,"Como pode todos rirem, e eu aqui... Como se não existisse.",True
572,Me sinto um estranho no meu próprio mundo.,True
573,"Definitivamente, a felicidade e eu não combinamos.",True
574,"Em pleno dia das mães todo mundo socializando, e eu aqui almoçando sozinho, chega ser irônico.",True
575,Nem no dia das mães eu consigo ficar feliz.,True
576,"Ninguém sabe o que se passa na vida de ninguém, não sabe as dificuldades, as tristezas, as dores, Então não julgue alguém sem conhecê-la.",True
577,Sorrio pra esconder a tristeza e a frustração.,True
578,"Meu quarto é o meu mundo, é aqui que eu descarrego toda a minha tristeza.",True
579,Por dentro eu sou um caos.,True
580,"Por fora sorrindo, por dentro chorando.",True
581,"Ai a pessoa fala ""eu queria ter a vida que vc tem"" e eu penso ""se vc passasse oq eu passo vc queria era não ter a minha vida""",True
582,"Eu nunca desisto das pessoas, são elas que desistem de mim.",True
583,As pessoas se cansam tão fácil de mim.,True
584,Essa tristeza está me consumindo.,True
585,"Para mim as pessoas tem muito valor,mais para eles eu não tenho valor algum, e isso machuca.",True
586,"Preciso de alguém que se importe, como eu me importo.",True
587,"Eu vou vivendo a minha vida, mesmo sabendo que no fim não vai dar em nada, estamos todos mortos mesmo.",True
588,"Sabe oq é mais difícil ? E a pessoa ser importante pra vc, e vc não ter nenhuma importância pra ela.",True
589,Ai vc chega ao ponto de pensar que alguém realmente se importa.,True
