,text,is_depressed
427,"Eu não acho que você acredite
Em meu suicídio moralista
Eu choro quando anjos merecem morrer!

Chop Suey! - SOAD",True
428,"Um sorriso pode enganar, mas um olhar não consegue esconder o sentimento que um indivíduo carrega em sua história",True
429,Meu silêncio significa um milhão de pensamentos.,True
430,Qual é o nome daquela doença que faz a pessoa se afastar de você e depois dizer que foi você que abandonou ela?,True
431,"Uma lua minguante, uma metade brilhante e uma metade escura... igual a mim.",True
432,Às vezes o único refúgio pra meus problemas é colocar meu fone de ouvido é fingir que nada está acontecendo.,True
433,"Coisas que eu faço melhor
1.Afastar pessoas. 
2.Dormir. 
3.Estragar as coisas. 
4.Fazer papel de trouxa. 
5.Me importar com quem não merece.",True
434,pic.twitter.com/TTvrAaX3Hb,True
435,pic.twitter.com/CyOMUFGHN6,True
436,Ninguém merece ficar aprisionado no próprio pesadelo.,True
437,"Não importa quantas mortes eu morra, eu nunca vou esquecer
Não importa quantas vidas eu vivo, eu nunca vou me arrepender.

-Hurricane-",True
438,A vida é um filme estrangeiro sem legendas.,True
439,"Às máscaras caem, amigos se traem, tudo na vida vem como na vida se vai.",True
441,"Eu cresci, amadureci, lapidei o melhor de mim. Muitos me conhecem outros não merecem me conhecer.",True
442,"Isso nunca vai mudar
Fica mais difícil todos os dias
Este lugar é um inferno

-Halestorm-",True
443,"Minha vida é um circo, e adivinha que é o palhaço?",True
444,É cada decepção na minha vida.,True
445,"Por trás de cada sorriso meu, tem tristeza em dobro.",True
446,"Ai eu tenho que fingir que está tudo bem, que aquilo não me magoou, mais na verdade me destruiu.",True
447,Minha vida é um labirinto... E eu estou perdido.,True
448,Estou farto...,True
449,Eu estou triste pra caralho.,True
450,Mais um maldito dia de vida.,True
451,"Você já se sentiu
Como se estivesse enterrado bem fundo
Gritando a sete palmos
Mas ninguém parece ouvir nada?

-Firework-",True
452,"Ele está cheio de angústia
No fundo ele está morrendo todos os dias

-Alter Bridge-",True
453,"Os demônios são tudo na minha cabeça

-Guillotine Part IV-",True
454,"Cansei de esperar, não quer me responder, não responda. Depois não reclame quando eu fizer o mesmo com vc.",True
455,Quando crescemos aprendemos a chorar em silêncio.,True
456,"Eu guardo tudo aqui dentro de mim, guardo até coisas que não queria.",True
457,"Minha cabeça está tão pesada, e meu coração tão vazio.",True
458,"Muito prazer, meu nome é otário.",True
459,Ai vc se sente como se uma mão apertasse seu coração.,True
460,"A gente faz de tudo para ficar com a pessoa mais no fim, terminamos sozinhos.",True
461,"Eles vão esquecer você e de tudo que você é. pare de fingir, você é apenas como o resto.

-Blessthefall-",True
462,"Quando vou ser a primeira opção na sua vida, ou vou ser sempre a segunda ?",True
463,"O que não te mata, te faz querer estar morto tenho um buraco na minha alma crescendo mais e mais

-Drown-",True
464,O legal é que sua namorada te troca por festa de aniversário.,True
465,To de saco cheio ,True
466,"Quando você sentir o meu calor
Olhe nos meu olhos
É onde meus demônios se escondem.

-Demons-",True
467,"A minha vida inteira eu nunca estive presente, era apenas um fantasma fugindo de medo.

-City Of Angels-",True
468,"Quanto mais alto me elevo, mais baixo afundarei, não posso afogar meus demônios, eles sabem nadar

-Can You Feel My Heart-",True
469,"Ai vc espera pela pessoa mais de 4hrs, pra ela falar que teve uns imprevistos e sumir. Na boa é isso que eu ganho por esperar tanto ?",True
470,"Choramos até dormir
Dormiremos sozinhos eternamente.

-Alter Bridge-",True
471,"Eu já tive o suficiente
Há uma voz na minha cabeça
Diz que eu sou melhor morto.

-Bring Me The Horizon-",True
472,Eu desisto.,True
473,"Para aquilo que mais desejamos, à sempre um preço à ser pago no final.

-Piratas Do Caribe-",True
474,Já não cabe mais tristeza em mim.,True
475,"Todos vêem meu sorriso, mais só eu sei das minhas dores.",True
476,Os monstros gritam na minha mente.,True
477,"Não queira me conhecer de verdade, vc não vai gostar do que eu sou.",True
478,Minha vida está em ruínas.,True
479,"Só queria ser feliz, acordar com um propósito, sqber oq fazer da vida, mais todo dia eu acordo e penso ""oq eu estou fazendo aqui ?""",True
480,"Toda vez eu penso ""pare de sofrer por quem não merece"" mais eu não consigo, pq eu me importo, importo até de mais e acabo me fodendo.",True
481,"Na boa, a vida não é boa.",True
482,"Sou bom só quando precisam de mim, quando não precisam nem sou lembrado e sabe, isso dói.",True
483,"Preciso que vc se importe, como eu me importo com vc.",True
484,Vou desistir da vida e abraçar a morte.,True
485,"Minha vida é uma prisão sem grade, e eu peguei prisão perpétua.",True
486,pic.twitter.com/WovUmzZ53Y,True
487,pic.twitter.com/XdbGCm0Whi,True
489,Nossa tragédia é não saber o que fazer com a nossa vida.,True
490,"Me sinto vazio, nada tem sentido, nem faz sentido.",True
491,"Posso até desabafar, mas nunca conto o motivo real da minha tristeza.",True
492,pic.twitter.com/4f1V102rad,True
493,"-Oq vc faz ?
-Eu me fodo na vida.",True
494,"É foda quando vc mostra que se importa, e a pessoa não faz o mesmo, isso machuca.",True
495,"Tudo que vc vê, pode estar vendo pela última vez.",True
496,"Pessoas são como as nuvens, choram quando estão sobrecarregadas.",True
497,"Quando falar comigo, olhe dentro dos meus olhos... as respostas que não saírem da minha boca, sairão deles...",True
498,"As vezes meu silêncio, nada mais é, que uma vontade enorme de gritar !",True
499,A última coisa que preciso é de gente pra me julgar,True
500,A inutilidade me cai bem.,True
501,pic.twitter.com/AQXMx9xze5,True
502,pic.twitter.com/lM4kInFbOf,True
503,"Aquele sentimento de abandono, aquela tristeza no coração, aquela vontade de chorar, mais cadê as lágrimas?",True
504,Aquele vazio no peito.,True
505,"Não existe final feliz, apenas final.",True
506,"Minha vida é um eterno filme de terror, e eu sempre morro nele",True
507,"Meu sorriso não mostra quem realmente sou, na verdade sou pura tristeza.",True
508,"Esqueça as músicas românticas aqui tem só sofrimento, contente-se com isso.",True
509,"Eu tento fazer a coisa certa, e mesmo assim faço a coisa errada.",True
510,Só me fodo na vida.,True
511,"Todo mundo vai te amar quando o coveiro disser: ""Cinco minutos para fechar o caixão.""",True
512,Não faço falta pra ninguém.,True
513,Quanta tristeza uma pessoa pode guardar no coração ?,True
514,Se importe comigo como eu me importo com vc.,True
515,As vezes eu me sinto tão vazio e tão cheio ao mesmo tempo.,True
516,"Tento não me importar, mais eu nunca consigo.",True
517,"Mano, essa tristeza vai acabar me matando.",True
518,pic.twitter.com/ubicce72bI,True
519,Os monstros na minha cabeça falam mais alto.,True
520,que saudade de quando a gente se falava sem interrupções.,True
521,Todo dia é a mesma merda.,True
522,"Ai a pessoa diz que vai mudar, mais nunca muda.",True
523,"Não consigo mais chorar, mesmo estando muito triste.",True
524,"Tudo que você vê, pode estar vendo pela última vez.",True
525,"Pessoas são como nuvens, choram quando estão sobrecarregadas.",True
526,"É triste saber que falta alguma coisa e saber que não dá pra comprar, substituir, esquecer, implorar.",True
527,"Quando eu estiver triste e sozinho, é de você que vou lembrar.",True
529,"Onde está agora? Quando estava sozinho e triste eu estive do seu lado, minha vez chegou... e continuo sozinho e triste.",True
530,"A vida é tão confusa, que eu nem sei se vivo um dia a mais ou um dia a menos.",True
531,"Um sorriso no rosto, pra esconder a tristeza no coração.",True
533,Aquele momento que vc está tentando entender pq a pessoa está brigando com vc.,True
534,"Não me corto mais, pq já não cabe mais cortes.",True
535,Sem sono e sem vontade de viver.,True
536,Não sou obrigado a nada.,True
537,"Eu te amo, mais quero que vc vá tomar no cu.",True
538,A culpa é do meu signo. Kkkkkkk,True
539,"Sofro pq mereço, só sei magoar as pessoais que eu amo.",True
540,"Eu não sei controlar oq digo, quando dou por mim já disse e já magoei.",True
541,"Na boa, não tem nada na boa.",True
542,"Ai tu discuti com a pessoa mais importante da sua vida e fica se sentindo um lixo, sensação horrível.",True
543,"-Tá sentindo esse cheiro ? 
-Não, cheiro de que ?
-Cheiro de bad no ar!",True
544,"As pessoas não pensam no que falam, e acabam te magoando por bobagem.",True
545,"Tem dia que a gente cansa, cai, desiste.",True
546,"Eu guardo tudo aqui dentro de mim, guardo até oq eu não queria guardar.",True
547,"Uma máquina de tortura chamada, minha mente.",True
548,pic.twitter.com/BYDWoTjYFI,True
549,"Vou ouvir Calls Me Home da Shannon LaBrie, pra foder com o resto",True
550,"Eu fui ignorado pela pessoa mais importante na minha vida, queria morrer.",True
551,"Preciso de alguém pra conversar, alguém que não julgue os meus atos, alguém que entenda oq eu estou sentindo, estou destruído.",True
552,Eu não tô bem.,True
553,"Um ""me desculpa"" não vai mudar oq vc fez.",True
554,"Eu te amo, mais nesse momento queria esfregar sua cara no asfalto, pra vc deixar de ser trouxa.",True
555,"Me sinto vazio, e parece que nada vai me preencher.",True
556,Ai a pessoa cospe nos seus sentimentos.,True
557,Vc está feliz e em uma fração de segundos tudo isso acaba.,True
558,E essa dor que não passa aqui no meu peito.,True
559,Parece que está faltando um pedaço dentro de mim.,True
560,É agonizante a minha tristeza.,True
561,pic.twitter.com/ZmZqE2t61C,True
562,Minha vida acabou.,True
563,"Os melhores conselhos, vem das pessoas mais tristes.",True
564,"A vida não é uma brincadeira de pega pega, pra eu ficar correndo atrás de vc.",True
565,A cada vacilo que dão comigo percebo que sou melhor sozinho.,True
566,Vc não explica sua tristezas para mim e acha que tem o direito de saber das minhas ?,True
567,"Aquele aperto no coração, aquela vontade de chorar, um grito entalado na garganta, um pedido de socorro que ninguém escuta.",True
568,"Ai as pessoas te esquecem, depois vem dizer que vc esqueceu eles.",True
569,Ninguém liga.,True
570,"-Quer conversar ? Falar oq vc sente, falar das suas tristezas ?
 
-Se eu falar das minhas tristezas, vc chora.",True
571,As vezes bate uma tristeza e oq é pior nem sei pq estou triste.,True
572,pic.twitter.com/gBYW6sb8pN,True
573,"Eu devia sorrir mais, abraçar meus pais, viajar o mundo e socializar, nunca reclamar, só agradecer.",True
574,Uma alma morta e um corpo vivo.,True
575,Quantos passos eu darei para encontrar a felicidade.,True
576,Não me julgue se não sabe meus motivos.,True
577,Esperava esse frio do clima e não de vc.,True
578,Só queria saber qual é o sentido da vida.,True
579,No petshop da vida eu sou aquele cachorrinho que todos acham fofo mais ninguém leva pra casa.,True
580,Quanta tristeza uma pessoa guarda no coração.,True
581,pic.twitter.com/ahLDmdXuwx,True
582,Circulo pelas ruas à um passo de chorar.,True
583,"Quando penso que está tudo bem, sempre vem algo e ferra com tudo de novo.",True
584,Não to bem.,True
585,"Minha vida começou a melhorar, e isso me causa muito medo.",True
586,"Batendo aquela bad básica, só pra variar",True
587,Na biblioteca da vida eu sou aquele livro que todos julgam pela capa.,True
588,Sorriu o dia todo... a noite desabou.,True
589,Expressamos pensamentos para nos defender do vazio interno.,True
590,"Na vida tudo passa, menos a minha raiva.",True
591,Vai tomar no cu tbm,True
592,Lamentável a minha vida.,True
593,"Na boa, a vida é uma bosta.",True
594,"As vezes a tristeza parece um tsunami, quando vc menos espera ela chega te destruindo.",True
595,"As vezes fico feliz, mais é por poucos segundos.",True
596,"Eu sorrio por fora e choro por dentro, é assim que levo a vida, sempre camuflando minhas tristezas.",True
597,pic.twitter.com/cMqTQEojnq,True
598,pic.twitter.com/jzZ4GkoLGp,True
599,pic.twitter.com/Jzoj1ZfOGn,True
600,pic.twitter.com/iZ5hcxiuAJ,True
601,pic.twitter.com/a149nVHj3B,True
602,"Todo mundo tem seu momento de tristeza, eu acho que vivo nesse momento todos os dias.",True
603,Nem todo mundo que pergunta se você está bem se importa com a resposta.,True
604,pic.twitter.com/34RUVSn4Wb,True
605,"Quando a tristeza bate, vc tem que se entregar.",True
606,"Mds em meio a tanta tristeza, alguém me faz sorrir.",True
607,É muita vida numa porcaria só.,True
608,"Sou uma espécie de bagunça, que se arrumar desarruma.",True
609,Eu só quero ser lembrado.,True
610,"É dificil esconder a tristeza, mais eu sempre consigo.",True
611,"Talvez seja assim, eu sempre vou falar sozinho, chorar sozinho, sofrer sozinho, ficar sozinho, ser sozinho...",True
612,Essa tristeza vai acabar me matando.,True
613,"Porra, pq vc some assim ",True
614,To preocupado.,True
615,Sabe quem vai sentir a minha falta se eu sumir ? N-I-N-G-U-É-M.,True
616,"Eu sou um pouco de solidão, um pouco de negligência
Uma plenitude de reclamações. ",True
617,"Tristeza é bonita, solidão é trágica.",True
618,"Mamãe, oh!
Eu não quero morrer
Às vezes eu desejo nunca ter nascido 

-Bohemian Rhapsody-",True
619,"Felicidade? Oq é isso, é de comer ?",True
620,I'm sorry :'(,True
621,"Minha tristeza é uma areia movediça, tento sair e me afundo mais.",True
622,"Estou perdido em mim, preciso de alguém pra me achar.",True
623,Minha tristeza escorre pelos olhos.,True
624,"Ai bate uma tristeza, uma vontade de chorar, mais vou segurar as lágrimas.",True
625,"Não precisa me julgar, eu já sou um condenado.",True
626,Vc só precisa entender que quero a mesma atenção que te dou.,True
627,"Ai bate uma vontade de chorar, mais vc não deixa as lágrimas cairem, pq quer parecer forte, mais na verdade vc não é forte coisa nenhuma.",True
628,"Acho que nunca estou bem de verdade, minto todos os dias para mim mesmo.",True
629,"A vida segue, não do jeito que vc gostaria, maia segue.",True
630,Que vc se foda no quinto dos infernos :) de pessoas falsas minha vida está cheia.,True
631,Só queria que vc me entendesse.,True
632,"Ninguém percebe minha tristeza, pq quanto mais estou triste mais eu sorrio.",True
633,"Sorriso no rosto, tristeza no coração, é assim que sobrevivo nessa vida.",True
634,Pra mim as dores dos outros dói mais que as minhas.,True
635,"Não quero me matar, só quero matar essa dor que me consome.",True
636,"Será que Deus guarda algo bom pra mim no futuro, mesmo sendo difícil de acreditar?",True
637,"A vida não faz nenhum sentido, mais vc continua vivendo.",True
